puradsi-fm,https://kuvalai.com/radio/stream.mp3
kuvalai-online-fm,https://southradios.net/play/tamil80shitsradio
tamil-80s-radio,https://southradios.net/play/puradsifm
big-fm-chennai-online,https://radios.crabdance.com:7002/4
radio-city-live,https://radios.crabdance.com:7002/1
radio-mirchi-tamil-fm,https://radios.crabdance.com:7002/5
hello-fm-tamil-radio,https://www.liveradio.es/http://51.158.169.255:8002/7
radio-one-94-3,https://radios.crabdance.com:7002/3
puradsi-fm,https://southradios.net/play/palaiyapaadalradio
chennai-fm-rainbow,https://www.liveradio.es/http://69.46.24.226:7188/stream
palaiya-paadal-radio,https://southradios.net/play/puradsifm
american-tamil-radio,https://air.pc.cdn.bitgravity.com/air/live/pbaudio022/playlist.m3u8
thenral-world-radio,https://thenralw.radioca.st/LiveStream
