inbathamil-oli-radio,https://www.liveradio.es/http://curiosity.shoutca.st:9655/mp64
iyalisai-bakthi-fm,https://www.liveradio.es/http://192.99.17.12:4626/inbathamil
iyalisai-radio,https://www.liveradio.es/http://37.187.79.93:9350/stream
thayagam-tamil-oli-fm,https://s3.yesstreaming.net:17045/stream
eagle-fm-tamil-radio,https://radios.crabdance.com:7002/5
ks-chitra-radio,https://radios.crabdance.com:7002/4
big-fm-chennai-online,https://southradios.net/play/kschitra
radio-city-live,https://www.liveradio.es/http://streaming.radio.co/sf833cd785/listen
radio-mirchi-tamil-fm,https://radios.crabdance.com:7002/1
hello-fm-tamil-radio,https://radios.crabdance.com:7002/3
radio-one-94-3,https://southradios.net/play/puradsifm
puradsi-fm,https://www.liveradio.es/http://51.158.169.255:8002/7
chennai-fm-rainbow,https://southradios.net/play/palaiyapaadalradio
palaiya-paadal-radio,https://air.pc.cdn.bitgravity.com/air/live/pbaudio022/playlist.m3u8
american-tamil-radio,https://www.liveradio.es/http://69.46.24.226:7188/stream
thenral-world-radio,https://thenralw.radioca.st/LiveStream
