lankasri-fm,https://www.liveradio.es/http://live.trusl.com:1160/;stream.mp3
shakthifm,https://www.liveradio.es/http://s2.voscast.com:12136/;stream.mp3
vettri-oli-fm,https://www.liveradio.es/http://live.rcast.net:8694/stream
radio-gilli-106-5-fm,https://www.liveradio.es/http://5984.cloudrad.io:8032/;stream.mp3
amudham-fm,https://amudhammedia.com/radio/8090/stream
big-fm-chennai-online,https://radios.crabdance.com:7002/1
radio-city-live,https://radios.crabdance.com:7002/4
radio-mirchi-tamil-fm,https://radios.crabdance.com:7002/5
hello-fm-tamil-radio,https://www.liveradio.es/http://51.158.169.255:8002/7
radio-one-94-3,https://radios.crabdance.com:7002/3
puradsi-fm,https://southradios.net/play/puradsifm
chennai-fm-rainbow,https://air.pc.cdn.bitgravity.com/air/live/pbaudio022/playlist.m3u8
palaiya-paadal-radio,https://southradios.net/play/palaiyapaadalradio
american-tamil-radio,https://thenralw.radioca.st/LiveStream
thenral-world-radio,https://www.liveradio.es/http://69.46.24.226:7188/stream
