varnam-fm,https://www.liveradio.es/http://s3.voscast.com:8402/;stream.mp3
tube-tamil-fm,https://www.liveradio.es/http://220.247.227.6:8000/Tnsstream
slbc-tamila-national-service-fm,https://www.liveradio.es/http://s2.voscast.com:12084/.mp3
slbctamilfm,https://www.liveradio.es/http://220.247.227.20:8000/Threndralstream
batti-fm,https://www.liveradio.es/http://s7.voscast.com:8790/;stream.mp3
capital-fm,https://cp12.serverse.com/proxy/vasanthamfm?mp=/stream
vasantham-fm,https://streamingv2.shoutcast.com/capital-fm-940
sooriyan-fm,https://www.liveradio.es/http://209.133.216.3:7071/;stream.mp3
namma-radio,https://stream.zenolive.com/zpqkfze5bnzuv
star-tamil-fm,https://arangamonline.com:10443/yesselradio.mp3
arangam-radio-tamil-fm,https://www.liveradio.es/http://stream.zenolive.com/cwgesdu01uquv
ilamai-fm-radio,https://www.liveradio.es/http://stream.zenolive.com/0e1hpuh2t9duv.aac
shakthifm,https://www.liveradio.es/http://live.trusl.com:1160/;stream.mp3
pulikalinkural-hd-fm,https://www.liveradio.es/http://91.121.82.33:8658/;stream.mp3
imai-fm,https://ilangaivaanoli1.out.airtime.pro/ilangaivaanoli1_b
ilangai-tamil-fm,https://www.liveradio.es/http://174.36.206.197:8090/;stream.mp3
malaiyagam-tamil-fm,https://www.liveradio.es/http://tachyon.shoutca.st:8056/;stream.mp3
pasanga-fm,https://www.liveradio.es/http://198.178.123.20:10864/;stream.mp3
